,cost
17632,39.0183782821
17633,10.6747606038
17634,5.44727163468
17635,30.8279964167
17636,6.57678761205
17637,2.10601870657
17638,30.8279964167
17639,6.57678761205
17640,2.10601870657
17641,38.5343000061
17642,10.1879002687
17643,4.96041129961
17644,6.41821024577
17645,25.1192112306
17646,25.6784051012
17647,1.32982422951
17648,10.8222097339
17649,3.45809940853
17650,21.6277271134
17651,31.4400494094
17652,8.2710615781
17653,3.12703438069
17654,9.36162872865
17655,36.9513084024
17656,8.60769072406
17657,3.38020175492
17658,37.0458984103
17659,8.70228073202
17660,3.47479176288
17661,31.036650846
17662,6.78822410042
17663,2.31467313588
17664,31.8434479727
17665,7.59223916805
17666,3.12147026257
17667,32.2774491857
17668,8.02624038103
17669,3.55547147555
17670,31.4066647007
17671,7.69517535318
17672,3.32177851471
17673,28.0960144222
17674,16.2360966599
17675,9.11958959065
17676,6.74927527362
17677,5.32486103615
17678,4.91589835469
17679,4.72950039783
17680,4.61821803553
17681,32.1272179966
17682,8.41572864909
17683,4.04233181062
17684,36.9373981071
17685,8.59378042877
17686,3.36629145964
17687,32.3664750755
17688,8.11526627087
17689,3.64449736539
17690,37.3908737335
17691,9.04725605515
17692,3.81976708602
17693,1.38824746972
17694,8.42963894438
17695,7.37523856156
17696,5.69209283175
17697,4.32053771637
17698,8.84694780301
17699,8.25715128281
17700,7.04139147466
17701,6.5211464309
17702,5.27478397311
17703,31.5874985394
17704,7.33628973476
17705,2.86552082928
17706,383.81286758
17707,242.395241566
17708,158.090505945
17709,22.6264863151
17710,13.0617672752
17711,7.32516149853
17712,5.41110486693
17713,4.26211447617
17714,3.94774180266
17715,3.80585679073
17716,3.722395019
17717,22.6209221969
17718,13.0562031571
17719,7.31681532136
17720,5.40554074882
17721,4.25655035805
17722,3.94217768455
17723,3.80029267261
17724,3.71683090089
17725,32.2106797683
17726,7.95947096365
17727,3.48870205817
17728,29.0725171514
17729,7.19440472282
17730,3.16041908938
17731,9.96255348509
17732,9.89300200865
17733,8.0345865582
17734,9.36719284677
17735,5.91743961541
17736,21.7640480072
17737,2.68190493148
17738,39.3271868375
17739,38.4730947069
17740,10.1266949695
17741,4.89920600034
17742,24.7102485492
17743,14.5195662214
17744,8.40460041286
17745,6.36813318273
17746,5.14402719741
17747,4.80183393333
17748,4.64882068517
17749,4.55701273627
17750,24.2539908637
17751,4.27602477145
17752,4.32888389355
17753,17.0595861409
17754,11.1115438759
17755,9.13071782688
17756,6.3570049465
17757,5.36659192201
17758,4.87138540977
17759,54.9094996189
17760,37.2795913712
17761,8.93319163379
17762,3.70570266466
17763,8.55204954291
17764,7.84540654229
17765,6.86333969498
17766,4.90477011846
17767,28.7025032967
17768,38.1837605649
17769,9.8373608275
17770,4.60987185836
17771,43.0384536203
17772,9.9486431898
17773,3.84758767659
17774,5.41666898505
17775,36.4672301264
17776,8.12083038899
17777,2.89334141985
17778,20.7903273371
17779,12.7807793104
17780,10.2185029184
17781,6.84664734063
17782,5.52795134735
17783,3.81976708602
17784,4.75453892935
17785,4.61543597647
17786,18.6787445124
17787,13.8435258704
17788,10.3826444028
17789,9.34493637431
17790,9.08064076384
17791,8.03736861726
17792,6.56287731676
17793,5.33320721332
17794,31.7794606144
17795,7.52825180973
17796,3.05748290425
17797,33.162143966
17798,9.4506546185
17799,5.07725778003
17800,4.55979479532
17801,9.5424625674
17802,7.5560724003
17803,5.94804226504
17804,5.24696338254
17805,4.8101801105
17806,37.6718616983
17807,9.32824401996
17808,4.10075505083
17809,39.9976630704
17810,7.50043121915
17811,167.421532024
17812,6.72980086021
17813,3.23553468393
17814,3.51652264874
17815,32.3915136071
17816,8.68280631861
17817,4.30940948014
17818,8.81356309432
17819,4.15917829104
17820,3.7418694324
17821,5.83119578462
17822,5.41388692599
17823,4.76010304747
17824,4.34279418884
17825,6.18173522588
17826,6.18173522588
17827,17.596523539
17828,9.70103993368
17829,4.96597541773
17830,3.38576587304
17831,2.43708373441
17832,2.18948047829
17833,2.08098017505
17834,2.01699281672
17835,15.9773651675
17836,15.8827751596
17837,13.3817040668
17838,13.4929864291
17839,38.6483644275
17840,10.3019646901
17841,5.07447572097
17842,8.33504893642
17843,7.3335076757
17844,5.88683696578
17845,4.60152568119
17846,38.1225552656
17847,9.77615552823
17848,4.54866655909
17849,37.5244125682
17850,9.18079488991
17851,3.95330592078
17852,26.9525881495
17853,7.33628973476
17854,3.71961295994
17855,5.74495195384
17856,6.88003204932
17857,7.71743182564
17858,14.8784518398
17859,9.64539875252
17860,7.90104772344
17861,5.50291281583
17862,4.62934627176
17863,4.19256299973
17864,4.50693567323
17865,14.7894259499
17866,9.47847520907
17867,7.8120218336
17868,5.40275868976
17869,4.54310244098
17870,14.7894259499
17871,9.47847520907
17872,7.8120218336
17873,5.40275868976
17874,4.54310244098
17875,5.44170751657
17876,4.89642394129
17877,3.07417525859
17878,2.06150576164
17879,7.41696944743
17880,2.5428019786
17881,8.13474068428
17882,2.29241666342
17883,2.84604641587
17884,7.63118799486
17885,6.15669669436
17886,4.84634687825
17887,8.4212927672
17888,7.23613560869
17889,16.5977643373
17890,13.4289990708
17891,17.8580370904
17892,25.912098062
17893,59.0937164414
17894,52.7172370815
17895,16.5170846247
17896,21.4941882786
17897,16.8119828848
17898,16.8119828848
17899,32.0242818115
17900,7.77585506585
17901,3.30508616037
17902,28.2657200247
17903,28.2657200247
17904,16.5059563884
17905,11.0308641632
17906,9.36719284677
17907,6.72145468304
17908,5.82284960745
17909,31.7711144372
17910,7.51990563256
17911,3.04913672707
17912,21.9114971373
17913,12.3467780974
17914,6.60739026168
17915,4.69611568914
17916,3.54712529838
17917,3.22997056582
17918,3.09086761294
17919,3.00462378215
17920,36.3559477641
17921,7.36411032533
17922,2.01699281672
17923,30.8224322986
17924,6.57400555299
17925,2.10045458845
17926,26.0205983653
17927,15.8299160375
17928,9.71495022896
17929,7.67848299884
17930,6.45437701352
17931,6.11496580849
17932,5.95917050127
17933,5.86736255237
17934,25.9204442392
17935,15.7297619114
17936,9.61479610289
17937,7.57832887277
17938,6.35422288744
17939,6.01202962336
17940,5.8590163752
17941,5.7672084263
17942,5.31651485898
17943,32.3776033118
17944,8.1263945071
17945,3.65562560162
17946,33.3401957457
17947,9.63148845724
17948,5.25809161877
17949,36.7676925046
17950,8.4212927672
17951,3.19380379807
17952,47.712312837
17953,11.4648653762
17954,3.69735648748
17955,37.7970543559
17956,9.4506546185
17957,4.22316564936
17958,38.0084908442
17959,9.66487316593
17960,4.43738419679
17961,16.6478414004
17962,2.99627760498
17963,19.4159901626
17964,27.2697428821
17965,15.7659286791
17966,11.9294692388
17967,9.96255348509
17968,31.810063264
17969,9.31433372468
17970,4.28437094863
17971,3.37463763681
17972,37.3324504933
17973,8.98605075589
17974,3.75856178675
17975,37.3992199106
17976,9.05560223232
17977,3.82811326319
17978,31.1896640942
17979,7.48095680575
17980,3.10755996728
17981,29.200491868
17982,17.3405741057
17983,10.2268490956
17984,7.85375271946
17985,6.429338482
17986,6.0231578596
17987,5.83675990274
17988,5.72269548138
17989,31.0589073185
17990,6.80769851382
17991,2.33692960834
17992,37.2016937176
17993,8.85529398018
17994,3.62780501104
17995,5.20801455573
17996,6.69641615152
17997,36.4616660082
17998,9.33659019714
17999,3.32456057377
18000,3.49148411722
18001,12.3217395659
18002,2.38422461232
18003,1.96691575369
18004,3.84202355848
18005,3.41358646361
18006,3.51374058969
18007,2.77649493943
18008,3.81698502696
18009,28.3463997374
18010,3.85593385376
18011,31.954730335
18012,7.70352153036
18013,3.23275262487
18014,32.0214997524
18015,7.77307300679
18016,3.29952204225
18017,31.6431397206
18018,7.39471297497
18019,2.92394406948
18020,2.56505845106
18021,3.73630531429
18022,7.28343061267
18023,3.32456057377
18024,1.2908754027
18025,1.42997835558
18026,15.3486198205
18027,21.6666759402
18028,39.6526877473
18029,30.6137778693
18030,25.1331215259
18031,11.6456992149
18032,27.798334103
18033,15.9384163407
18034,8.82190927149
18035,6.4488128954
18036,5.02718071699
18037,4.61821803553
18038,4.43182007868
18039,25.9760854203
18040,6.25406876137
18041,2.61791757315
18042,2.42039138007
18043,2.42039138007
18044,5.55020781981
18045,10.1378232057
18046,8.87198633453
18047,7.60336740428
18048,6.36256906462
18049,34.5197887861
18050,10.8082994386
18051,6.43490260011
18052,8.37121570417
18053,31.8990891539
18054,8.18759980637
18055,3.8142029679
18056,8.991614874
18057,8.0345865582
18058,6.68806997435
18059,5.39441251259
18060,11.3062880099
18061,8.26271540092
18062,7.43644386083
18063,6.21511993457
18064,53.7410348147
18065,20.0920305136
18066,65.1001819467
18067,5.21636073291
18068,30.5470084519
18069,7.23891766774
18070,2.09767252939
18071,50.1438324533
18072,37.1516166545
18073,10.1266949695
18074,4.11466534612
18075,22.334370114
18076,94.5371488346
18077,23.1828981266
18078,12.764086956
18079,7.15545589602
18080,6.87724999026
18081,6.66859556095
18082,6.62686467508
18083,12.1130851366
18084,10.7164914897
18085,9.76224523294
18086,7.75916271151
18087,285.188873989
18088,187.688832259
18089,165.296038904
18090,150.673536498
18091,144.34991626
18092,140.485636229
18093,6.28745347006
18094,34.0663131597
18095,10.3548238122
18096,5.98142697373
18097,31.5596779488
18098,7.30846914418
18099,2.8377002387
18100,10.3993367571
18101,30.4524184439
18102,7.13598148261
18103,1.98917222615
18104,30.4412902077
18105,7.12207118733
18106,1.97804398992
18107,5.3805022173
18108,38.9571729829
18109,10.6107732455
18110,5.38328427636
18111,11.0559026947
18112,43.6783272035
18113,38.3089532225
18114,88.369323904
18115,93.9334420191
18116,37.2879375483
18117,8.94153781096
18118,3.71404884183
18119,37.1321422411
18120,8.78574250374
18121,3.55825353461
18122,12.6611507709
18123,8.69393455484
18124,7.37245650251
18125,5.33598927238
18126,4.67664127574
18127,4.34557624789
18128,78.5458733718
18129,33.6517863601
18130,9.94307907168
18131,5.56968223321
18132,33.3040289779
18133,9.59253963043
18134,5.22192485102
18135,31.9992432799
18136,9.53411639022
18137,4.50415361417
18138,27.7148723313
18139,8.57152395631
18140,4.2732427124
18141,37.8415673008
18142,9.49516756342
18143,4.26767859428
18144,37.0570266466
18145,8.71340896825
18146,3.48591999911
18147,32.2134618274
18148,9.15853841745
18149,4.01451122004
18150,3.9978188657
18151,23.5668222765
18152,7.93999655025
18153,5.05778336663
18154,23.6669764026
18155,8.04015067632
18156,5.1579374927
18157,4.85191099637
18158,17.8218703227
18159,55.3907958358
18160,19.7303628361
18161,18.1863200592
18162,6.78265998231
18163,65.7511837661
18164,4.87138540977
18165,11.6707377464
18166,29.584416018
18167,29.584416018
18168,7.16658413225
18169,7.16658413225
18170,3.03244437273
18171,3.03244437273
18172,3.25222703828
18173,4.89920600034
18174,25.9065339439
18175,44.2681237237
18176,37.5494510997
18177,11.7208148095
18178,10.8889791512
18179,10.2685799814
18180,26.2848939757
18181,10.6580682495
18182,7.77585506585
18183,31.325984988
18184,7.07477618335
18185,2.60400727787
18186,1.52178630448
18187,1.41328600124
18188,37.3018478436
18189,8.95823016531
18190,3.73074119617
18191,11.1338003483
18192,32.5055780284
18193,8.79687073997
18194,4.4234739015
18195,27.845629107
18196,6.29023552912
18197,2.31189107682
18198,11.21726212
18199,1.64419690301
18200,14.210757666
18201,14.210757666
18202,1.7643818543
18203,1.54237354151
18204,35.916382433
18205,7.57276475465
18206,2.34527578551
18207,22.6431786694
18208,30.7055858182
18209,6.45715907257
18210,1.98360810803
18211,4.39008919281
18212,0.984848906373
18213,38.4675305887
18214,10.1239129104
18215,4.89642394129
18216,80.9634826928
18217,31.0116123145
18218,7.77585506585
18219,2.63182786844
18220,51.6962214074
18221,46.6050533321
18222,21.5665218141
18223,13.5235890787
18224,9.95142524886
18225,26.9943190354
18226,9.46456491378
18227,8.05684303066
18228,7.589457109
18229,7.3529820891
18230,30.2966231367
18231,18.4367053744
18232,11.3201983052
18233,8.94988398814
18234,7.52546975067
18235,7.11928912827
18236,6.93010911236
18237,6.81882675005
18238,6.73814703739
18239,38.1531579152
18240,9.80954023692
18241,4.58205126778
18242,6.46550524975
18243,3.09921379011
18244,2.75423846697
18245,4.16474240915
18246,4.3316659526
18247,5.85623431614
18248,12.9421387357
18249,6.9078526399
18250,8.57430601537
18251,13.7183332128
18252,40.5429466457
18253,12.1965469083
18254,6.96905793916
18255,30.8057399442
18256,7.09703265581
18257,2.72363581734
18258,36.6508460242
18259,8.30444628679
18260,3.07695731765
18261,36.6508460242
18262,8.30444628679
18263,3.07695731765
18264,36.6619742604
18265,8.31557452302
18266,3.08808555388
18267,31.3538055786
18268,7.64231623109
18269,3.26891939262
18270,31.4317032322
18271,7.18327648659
18272,2.70972552205
18273,31.0728176138
18274,6.82160880911
18275,2.35083990363
18276,38.7819032622
18277,10.4382855839
18278,5.21079661479
18279,41.2301152329
18280,12.8837154955
18281,7.65622652638
18282,9.33380813808
18283,5.50013075678
18284,1.35208070197
18285,1.52456836354
18286,6.61573643885
18287,22.5903195473
18288,1.50231189108
18289,3.55268941649
18290,3.08808555388
18291,24.6852100176
18292,4.96319335867
18293,1.32426011139
18294,25.0607879904
18295,5.33598927238
18296,1.69983808416
18297,5.53629752452
18298,4.38730713376
18299,2.13383929714
18300,2.74311023074
18301,2.14218547431
18302,1.76660750154
18303,1.95022339934
18304,3.03800849084
18305,5.6754004774
18306,5.17462984704
18307,30.649944637
18308,7.35854620722
18309,2.21730106887
18310,3.69179236937
18311,4.62656421271
18312,4.37339683847
18313,32.1105256422
18314,8.39903629474
18315,4.02563945627
18316,6.89394234461
18317,5.29425838652
18318,3.50261235346
18319,139.083478464
18320,2.99349554592
18321,22.092330976
18322,14.0855650084
18323,11.4676474352
18324,7.92608625496
18325,6.56287731676
18326,11.2005697657
18327,7.11928912827
18328,21.6082527
18329,4.68776951197
18330,1.5662992494
18331,91.1986779655
18332,5.77555460347
18333,11.60118627
18334,6.20120963928
18335,64.7579886826
18336,7.27786649455
18337,11.6735198055
18338,36.7816027999
18339,9.70382199273
18340,3.69179236937
18341,27.9652576465
18342,14.1829370754
18343,12.2883548572
18344,11.7764559906
18345,11.5205065573
18346,37.1043216505
18347,10.0738358474
18348,4.06458828308
18349,37.0959754734
18350,8.74957573599
18351,3.52208676686
18352,9.98480995755
18353,17.4935873539
18354,12.0498137411
18355,7.50402035354
18356,4.05067798779
18357,17.1903429166
18358,10.4800164698
18359,7.13598148261
18360,10.4744523517
18361,3.90044679868
18362,19.1516945522
18363,5.44727163468
18364,1.41328600124
18365,1.83615897798
18366,12.8698052002
18367,11.359147132
18368,13.9603723508
18369,30.8363425939
18370,7.57276475465
18371,2.4315196163
18372,13.0478569799
18373,12.0518798373
18374,4.04511386968
18375,6.33196641498
18376,5.83675990274
18377,38.2282735098
18378,9.88465583147
18379,4.65716686234
18380,1.78608191495
18381,2.26459607285
18382,30.4579825621
18383,7.14154560073
18384,1.99751840332
18385,2.07819811599
18386,18.8011551109
18387,8.92206339756
18388,6.10105551321
18389,29.8570578056
18390,7.97894537705
18391,3.94217768455
18392,3.96999827512
18393,1.78329985589
18394,1.78608191495
18395,9.06951252761
18396,16.8620599478
18397,10.3409135169
18398,17.1513940898
18399,10.1100026151
18400,10.1072205561
18401,5.70878518609
18402,3.50817647157
18403,5.60306694191
18404,12.4580604597
18405,2.46212226593
18406,3.3162143966
18407,3.0602649633
18408,3.39967616833
18409,3.14094467597
18410,2.08098017505
18411,20.0864663955
18412,16.2694813686
18413,11.795930404
18414,9.2141795986
18415,7.52546975067
18416,10.0237587844
18417,38.4619664706
18418,10.1183487923
18419,4.89085982317
18420,6.97740411633
18421,6.80213439571
18422,28.6051312297
18423,16.7452134674
18424,9.62870639818
18425,7.25561002209
18426,5.83397784368
18427,5.42501516222
18428,5.23861720537
18429,5.12733484306
18430,37.3964378516
18431,10.4104649934
18432,4.39843536999
18433,37.0653728237
18434,10.0265408434
18435,4.01451122004
18436,31.3148567518
18437,8.1263945071
18438,2.98236730969
18439,10.5316432788
18440,191.61153553
18441,45.2056776261
18442,23.8923231862
18443,9.09455105913
18444,5.49734869772
18445,8.47136983024
18446,4.9743215949
18447,5.12733484306
18448,4.14248593669
18449,4.14248593669
18450,2.32301931305
18451,4.91868041375
18452,9.16132047651
18453,5.72269548138
18454,3.43862499513
18455,4.9937960083
18456,14.3470785598
18457,3.77247208204
18458,3.59720236141
18459,40.3871513384
18460,12.0435336601
18461,6.816044691
18462,7.58389299088
18463,15.0425933242
18464,13.537499374
18465,7.75638065245
18466,7.18049442754
18467,3.49426617628
18468,3.26891939262
18469,6.69641615152
18470,6.69641615152
18471,89.9690078621
18472,9.18079488991
18473,32.5500909733
18474,1.88623604102
18475,2.84604641587
18476,7.28621267172
18477,34.4057243647
18478,34.130300518
18479,1.99751840332
18480,3.05748290425
18481,31.0227405507
18482,6.77153174608
18483,2.29519872248
18484,29.5760698408
18485,7.69795741224
18486,3.66397177879
18487,37.4548610918
18488,9.10846135442
18489,3.88097238528
18490,8.08466362124
18491,7.8120218336
18492,11.7903662859
18493,33.8687869666
18494,31.9630765122
18495,8.25158716469
18496,3.88097238528
18497,31.9102173901
18498,8.1987280426
18499,3.82533120413
18500,4.92980864998
18501,30.5219699204
18502,4.38730713376
18503,4.73784657501
18504,7.97616331799
18505,2.68190493148
18506,3.85593385376
18507,3.43862499513
18508,3.20771409335
18509,1.1072595049
18510,32.8867201193
18511,9.1752307718
18512,4.80461599239
18513,2.32858343117
18514,2.36753225797
18515,1.59133778092
18516,93.0737857703
18517,65.9097611324
18518,95.8057677648
18519,34.5030964317
18520,22.4067036495
18521,14.3164759102
18522,11.7764559906
18523,8.14030480239
18524,6.81882675005
18525,5.7477340129
18526,23.3832063787
18527,33.3986189859
18528,9.68712963839
18529,5.31373279992
18530,33.2734263283
18531,9.5619369808
18532,5.18854014233
18533,33.5683245884
18534,9.8568352409
18535,5.48343840243
18536,31.3593696967
18537,7.6478803492
18538,3.27726556979
18539,31.6320114843
18540,7.92052213684
18541,3.54712529838
18542,16.6255849279
18543,3.23831674299
18544,12.1742904358
18545,8.48806218458
18546,7.16658413225
18547,6.50445407655
18548,11.0447744585
18549,7.5365979869
18550,6.21511993457
18551,5.55577193793
18552,17.1180093811
18553,11.1727491751
18554,9.19192312614
18555,6.43490260011
18556,5.44170751657
18557,4.94650100432
18558,13.0868058067
18559,10.4466317611
18560,7.03304529749
18561,5.71156724515
18562,5.04943718945
18563,8.8608580983
18564,6.15113257624
18565,5.16071955175
18566,4.66273098045
18567,21.4302009203
18568,13.5013326063
18569,10.8611585607
18570,7.39193091591
18571,6.07045286357
18572,5.40832280788
18573,72.0330731181
18574,72.2639840199
18575,5.2497454416
18576,5.00770630359
18577,1.69983808416
18578,37.0069495835
18579,8.66054984615
18580,3.43306087702
18581,31.4567417637
18582,7.20553295905
18583,2.73476405357
18584,20.253389939
18585,14.4917456308
18586,2.08098017505
18587,1.93074898594
18588,1.74435102908
18589,35.5936635823
18590,8.33504893642
18591,2.32301931305
18592,410.356493048
18593,214.950228963
18594,146.987308247
18595,115.12716792
18596,68.2244342683
18597,15.5850948404
18598,12.3662525108
18599,12.4803169322
18600,17.9081141534
18601,17.7857035549
18602,17.9081141534
18603,3.96443415701
18604,32.2357182998
18605,8.52422895233
18606,4.15083211386
18607,31.807281205
18608,9.31155166562
18609,4.28437094863
18610,32.2857953629
18611,8.57430601537
18612,4.20369123596
18613,32.4026418433
18614,8.69393455484
18615,4.32053771637
18616,36.934616048
18617,9.8763096543
18618,3.86428003094
18619,30.891983775
18620,6.64077497037
18621,2.17000606489
18622,31.4066647007
18623,8.22933069223
18624,3.08808555388
18625,36.2919604057
18626,7.94834272742
18627,2.72085375828
18628,38.0752602616
18629,11.1894415295
18630,5.1774119061
18631,34.8480717549
18632,11.1365824074
18633,6.7631855689
18634,2.4120452029
18635,7.56441857748
18636,6.84108322251
18637,3.03244437273
18638,15.9093475793
18639,15.9093475793
18640,11.4597191233
18641,11.456519199
18642,2.19782665546
18643,3.28282968791
18644,5.14124513835
18645,5.39719457165
18646,2.56505845106
18647,1.788863974
18648,9.09455105913
18649,4.93259070904
18650,9.45900079567
18651,14.3498606188
18652,13.9492441146
18653,8.31835658207
18654,3.96721621607
18655,8.48528012553
18656,40.2174457359
18657,30.4357260896
18658,7.1109429511
18659,1.96969781275
18660,4.85191099637
18661,4.21760153125
18662,1.77495367872
18663,1.77495367872
18664,13.4150887755
18665,11.2895956555
18666,7.32237943947
18667,6.00368344619
18668,4.15639623198
18669,3.49426617628
18670,3.16598320749
18671,22.2509083423
18672,7.46426445141
18673,4.13692181858
18674,19.1099636663
18675,1.40493982406
18676,1.73322279285
18677,1.76382544249
18678,1.88623604102
18679,17.5937414799
18680,37.463207269
18681,9.11680753159
18682,3.89210062151
18683,14.3498606188
18684,40.7822037246
18685,19.4493748713
18686,46.6718227495
18687,33.4681704623
18688,30.5414443338
18689,7.23335354963
18690,2.09210841128
18691,36.6035510202
18692,8.25715128281
18693,3.02966231367
18694,36.0332289134
18695,8.83860162584
18696,2.82935406153
18697,31.7516400238
18698,8.04015067632
18699,3.66675383785
18700,26.7745363699
18701,20.8264941048
18702,18.8456680558
18703,14.3804632685
18704,13.390050244
18705,12.8948437317
18706,24.2762473362
18707,20.3090311201
18708,18.9903351268
18709,14.9424391981
18710,14.2830912015
18711,13.9520261736
18712,24.2762473362
18713,20.3090311201
18714,18.9903351268
18715,14.9424391981
18716,14.2830912015
18717,13.9520261736
18718,30.7723552356
18719,8.12083038899
18720,3.093649672
18721,30.6944575819
18722,8.03180449915
18723,3.0018417231
18724,30.6749831685
18725,8.00676596763
18726,2.97958525064
18727,36.787166918
18728,9.70660405179
18729,3.69457442843
18730,13.9102952877
18731,1.77773573777
18732,1.72487661568
18733,1.69427396605
18734,6.57122349393
18735,28.1766941349
18736,31.5429855945
18737,8.38512599945
18738,3.2438808611
18739,3.77247208204
18740,2.94620054195
18741,2.11992900185
18742,61.5308001758
18743,64.5242957217
18744,36.8650645716
18745,13.1535752241
18746,8.78296044468
18747,31.8629223861
18748,7.61171358146
18749,3.14094467597
18750,2.21730106887
18751,1.91127457254
18752,4.75175687029
18753,1.92518486782
18754,4.42069184245
18755,8.93040957473
18756,25.8675851171
18757,6.14556845813
18758,2.50663521085
18759,2.35083990363
18760,25.5198277349
18761,5.79502901688
18762,2.15887782866
18763,47.6399793015
18764,17.4824591176
18765,13.3288449447
18766,9.36719284677
18767,8.04571479443
18768,5.82284960745
18769,5.16071955175
18770,4.83243658296
18771,34.9064949951
18772,11.1950056476
18773,6.82160880911
18774,2.64017404561
18775,1.79164603306
18776,2.19782665546
18777,1.94187722217
18778,58.8628055396
18779,4.77957746087
18780,9.4506546185
18781,9.50351374059
18782,4.11188328706
18783,3.69457442843
18784,10.9167997418
18785,7.24448178586
18786,6.05097845017
18787,5.65870812306
18788,4.46798684642
18789,5.90352932012
18790,5.40832280788
18791,4.58483332684
18792,99.1664951064
18793,4.25655035805
18794,3.69735648748
18795,3.6111126567
18796,3.50539441251
18797,4.08128063743
18798,3.70570266466
18799,3.2049320343
18800,4.64882068517
18801,4.37617889753
18802,40.5846775315
18803,12.1297774909
18804,6.88281410838
18805,5.89796520201
18806,5.89796520201
18807,100.994307907
18808,6.70476232869
18809,5.51682311112
18810,41.814347635
18811,4.28437094863
18812,2.09767252939
18813,7.48095680575
18814,7.48095680575
18815,5.60306694191
18816,7.67570093978
18817,2.52610962426
18818,25.233275652
18819,5.50847693395
18820,1.86676162762
18821,14.5557329891
18822,12.8225101962
18823,9.11402547253
18824,2.43986579347
18825,2.09767252939
18826,2.19504459641
18827,14.6113741703
18828,8.66889602332
18829,6.68528791529
18830,4.30106330297
18831,3.31065027848
18832,2.81544376624
18833,8.13474068428
18834,5.02439865793
18835,8.46024159401
18836,7.19440472282
18837,6.03150403677
18838,4.49024331889
18839,65.3255287303
18840,44.7688943541
18841,12.8392025506
18842,7.90104772344
18843,8.75235779505
18844,26.2236886765
18845,32.8644636468
18846,9.15297429934
18847,4.78235951993
18848,31.807281205
18849,8.09579185747
18850,3.722395019
18851,38.6594926637
18852,10.3158749854
18853,5.08838601626
18854,6.6129543798
18855,6.10661963132
18856,21.1102641287
18857,8.38512599945
18858,31.2258308619
18859,6.01481168242
18860,6.88559616744
18861,6.0815810998
18862,24.8883003288
18863,14.697618001
18864,8.58265219254
18865,6.54618496241
18866,5.32207897709
18867,4.98266777207
18868,4.82687246485
18869,4.73506451595
18870,5.74495195384
18871,14.7310027097
18872,10.7665685527
18873,9.44509050038
18874,6.99131441162
18875,6.32918435593
18876,5.99811932808
18877,2.87386700645
18878,5.70043900892
18879,30.9086761294
18880,6.65746732472
18881,2.18669841923
18882,2.42039138007
18883,1.62750454867
18884,2.99627760498
18885,1.59133778092
18886,6.39317171425
18887,3.28839380602
18888,5.12455278401
18889,8.31557452302
18890,6.08992727698
18891,5.14680925647
18892,3.31065027848
18893,10.8444662063
18894,96.8323475571
18895,62.5963287949
18896,99.5977142603
18897,32.1884232958
18898,7.93999655025
18899,3.46644558571
18900,32.2774491857
18901,8.02902244009
18902,3.55547147555
18903,26.106842196
18904,15.9161598682
18905,9.80119405975
18906,7.76194477056
18907,6.5406208443
18908,6.19842758022
18909,6.04541433206
18910,5.95360638316
18911,25.6450203925
18912,15.4543380647
18913,9.33937225619
18914,7.30012296701
18915,6.07879904075
18916,5.73660577667
18917,5.5835925285
18918,5.4917845796
18919,25.2944809512
18920,15.1037986234
18921,8.98883281494
18922,6.95236558482
18923,5.72825959949
18924,5.38606633542
18925,5.23305308725
18926,5.14124513835
18927,27.2057555238
18928,17.015073196
18929,10.9001073875
18930,8.86364015735
18931,7.63953417203
18932,7.30012296701
18933,7.14432765979
18934,7.05251971089
18935,2.97123907346
18936,1.82503074175
18937,11.5650195022
18938,31.3176388108
18939,7.60614946334
18940,3.23275262487
18941,36.6619742604
18942,9.5619369808
18943,3.55268941649
18944,32.5278345009
18945,10.1378232057
18946,5.11342454778
18947,1.62472248961
18948,5.86736255237
18949,8.8803325117
18950,13.4790761338
18951,8.24880510563
18952,6.50445407655
18953,4.29828124391
18954,3.42471469984
18955,2.98793142781
18956,17.2348558615
18957,11.2895956555
18958,9.30876960656
18959,6.43490260011
18960,5.44448957562
18961,4.94650100432
18962,36.497832776
18963,9.378321083
18964,3.36629145964
18965,43.797955743
18966,8.2905359915
18967,8.2905359915
18968,3.20214997524
18969,6.50445407655
18970,3.722395019
18971,254.719763191
18972,146.837077057
18973,108.469700595
18974,91.0901776623
18975,80.6630203146
18976,9.08064076384
18977,37.7135925841
18978,9.36997490583
18979,4.14248593669
18980,32.2051156502
18981,8.4936263027
18982,4.12022946423
18983,31.9936791618
18984,8.28218981433
18985,3.90879297586
18986,61.8479549084
18987,41.6418599734
18988,7.24448178586
18989,52.2915820457
18990,28.0348091229
18991,11.2228262382
18992,10.1739899735
18993,5.12455278401
18994,4.28437094863
18995,5.07169366191
18996,35.7466768305
18997,7.40305915214
18998,2.175570183
18999,35.7466768305
19000,7.40305915214
19001,2.175570183
19002,12.6249840032
19003,3.56659971178
19004,7.1498917779
19005,6.6324287932
19006,2.69025110865
19007,5.17184778798
19008,5.1774119061
19009,21.3495212076
19010,3.80307473167
19011,247.263844917
19012,4.5681409725
19013,36.7148333825
19014,19.9028504977
19015,4.60987185836
19016,4.27880683051
19017,33.7213378366
19018,7.20831501811
19019,2.320237254
19020,4.44016625585
19021,4.54310244098
19022,23.8672846547
19023,35.1040211882
19024,8.59099836971
19025,3.7029206056
19026,35.290419145
19027,8.2376768694
19028,3.24944497922
19029,1.28252922553
19030,29.1671071594
19031,7.61171358146
19032,3.6305870701
19033,29.0335683246
19034,7.47817474669
19035,3.49704823534
19036,28.568964462
19037,7.01357088408
19038,3.03522643179
